ecg (ms)	filtered ecg (ms2)
0.010987	0.0043057
-0.0250259	0.0040847
-0.0509675	0.0038873
-0.0686687	0.0037133
-0.0842337	0.0035604
-0.0985778	0.003425
-0.1309284	0.0033034
-0.1806751	0.0031918
-0.2389672	0.0030869
-0.292071	0.0029865
-0.3402918	0.0028894
-0.3824086	0.0027961
-0.4236098	0.0027081
-0.4632851	0.0026281
-0.503876	0.0025592
-0.5319539	0.002504
-0.5411097	0.0024635
-0.5157786	0.0024369
-0.4480254	0.0024209
-0.3418177	0.002411
-0.2279802	0.0024031
-0.1352011	0.0023945
-0.0964414	0.0023851
-0.1062077	0.002376
-0.1406946	0.0023687
-0.1590063	0.0023637
-0.1281817	0.0023605
-0.0494415	0.0023571
0.0567662	0.0023516
0.1583959	0.002343
0.2414088	0.0023325
0.2917659	0.0023235
0.3174022	0.0023209
0.3067204	0.0023289
0.2597204	0.0023502
0.1907465	0.0023852
0.139779	0.0024318
0.117805	0.0024864
0.1245193	0.0025437
0.117805	0.0025971
0.0631752	0.0026384
-0.0500519	0.0026586
-0.2014283	0.00265
-0.3567723	0.0026092
-0.4880059	0.0025393
-0.5749863	0.0024495
-0.6116096	0.002352
-0.6021486	0.0022583
-0.5575902	0.0021754
-0.4910578	0.0021045
-0.4220839	0.0020423
-0.3561619	0.0019831
-0.3012269	0.0019218
-0.251175	0.0018546
-0.2023439	0.00178
-0.1541232	0.0016985
-0.1120063	0.0016118
-0.0903375	0.0015225
-0.0647012	0.0014335
-0.0396753	0.0013473
-0.0012208	0.0012661
0.0360129	0.0011913
0.0509675	0.0011236
0.0274675	0.0010624
-0.0277727	0.0010068
-0.0991882	0.0009557
-0.1614478	0.0009089
-0.2005127	0.0008665
-0.2026491	0.0008292
-0.1693829	0.0007963
-0.097357	0.0007663
-0.0045779	0.0007373
0.1007142	0.0007079
0.1754868	0.0006787
0.1968504	0.0006512
0.1480193	0.0006269
0.0543246	0.0006061
-0.0555454	0.0005878
-0.1403894	0.0005714
-0.1767076	0.0005567
-0.1446621	0.0005443
-0.0698895	0.0005348
0.0216688	0.0005286
0.0744674	0.0005256
0.0772142	0.0005255
0.0262467	0.0005275
-0.0527986	0.0005298
-0.1409998	0.0005307
-0.2139413	0.0005291
-0.2658243	0.0005254
-0.2807789	0.0005215
-0.274675	0.0005194
-0.2505646	0.0005199
-0.2176036	0.0005225
-0.1605323	0.0005249
-0.095831	0.0005247
-0.0308246	0.00052
0.0158701	0.0005107
0.053409	0.0004981
0.0686687	0.0004845
0.0701947	0.0004722
0.0463896	0.0004624
0.0073247	0.0004549
-0.0381493	0.0004488
-0.0692791	0.0004428
-0.0891168	0.000436
-0.1049869	0.0004282
-0.1342855	0.0004199
-0.1693829	0.000412
-0.208753	0.0004057
-0.2258439	0.0004016
-0.2114997	0.0003997
-0.1434414	0.0003994
-0.0515779	0.0004001
0.0341818	0.0004021
0.0701947	0.000406
0.0524934	0.0004118
-0.0250259	0.0004182
-0.1345907	0.0004221
-0.2551425	0.0004207
-0.3491424	0.0004086
-0.4025514	0.0003984
-0.3979735	0.000387
-0.3534151	0.0003769
-0.2768113	0.0003684
-0.1995971	0.0003602
-0.1260453	0.0003505
-0.0808765	0.0003387
-0.0607337	0.0003254
-0.0732467	0.0003122
-0.098883	0.0003
-0.1364219	0.0002896
-0.1693829	0.0002807
-0.1983764	0.0002731
-0.2096686	0.0002667
-0.2176036	0.0002616
-0.2118049	0.000258
-0.2014283	0.0002558
-0.1681621	0.0002551
-0.1324544	0.0002554
-0.0985778	0.0002567
-0.0875908	0.0002588
-0.0927791	0.0002618
-0.117805	0.000266
-0.1422206	0.0002715
-0.1559543	0.0002784
-0.1367271	0.0002868
-0.100409	0.0002969
-0.0558506	0.0003088
-0.0354026	0.0003224
-0.0436428	0.0003374
-0.0882012	0.0003528
-0.1409998	0.0003668
-0.1995971	0.0003774
-0.2560581	0.0003831
-0.3103827	0.0003838
-0.3497528	0.0003805
-0.3726424	0.0003752
-0.36898	0.0003699
-0.3549411	0.0003661
-0.3311359	0.0003644
-0.3094671	0.0003641
-0.2884087	0.0003643
-0.2639932	0.0003636
-0.2230971	0.0003615
-0.1782335	0.0003577
-0.1294024	0.0003531
-0.1025453	0.0003487
-0.1007142	0.0003456
-0.128792	0.0003444
-0.1718245	0.0003452
-0.2191296	0.0003477
-0.2554477	0.000352
-0.2762009	0.0003582
-0.2713178	0.0003665
-0.2450711	0.0003764
-0.1941036	0.0003869
-0.131844	0.0003966
-0.0634804	0.0004046
-0.0128182	0.0004113
0.012513	0.0004178
0.0027467	0.0004257
-0.032961	0.0004359
-0.0781298	0.0004479
-0.1104804	0.0004605
-0.1345907	0.0004717
-0.1587011	0.0004797
-0.2044803	0.0004836
-0.2652139	0.0004837
-0.3271684	0.0004813
-0.3628762	0.0004786
-0.3601294	0.0004776
-0.3216749	0.0004791
-0.2667399	0.0004824
-0.2148569	0.0004853
-0.174266	0.0004857
-0.139779	0.0004822
-0.1016297	0.0004743
-0.0494415	0.0004633
0.0006104	0.0004511
0.0216688	0.0004397
-0.0033571	0.0004304
-0.064396	0.0004234
-0.1394738	0.0004178
-0.1941036	0.0004127
-0.2142465	0.0004073
-0.2090582	0.0004019
-0.1919673	0.0003967
-0.1782335	0.0003921
-0.175792	0.0003883
-0.1898309	0.0003854
-0.2179088	0.0003833
-0.252701	0.0003818
-0.284136	0.0003809
-0.3082464	0.0003809
-0.3216749	0.0003823
-0.3293048	0.0003856
-0.3247269	0.0003912
-0.315571	0.0003989
-0.292071	0.000408
-0.2566685	0.0004177
-0.205701	0.0004268
-0.1556491	0.0004344
-0.1144479	0.0004403
-0.1010193	0.0004445
-0.1065128	0.0004476
-0.1239089	0.0004499
-0.1272661	0.0004517
-0.10987	0.0004531
-0.0711103	0.0004541
-0.0137337	0.0004551
0.0463896	0.0004568
0.0933895	0.0004603
0.1101752	0.0004662
0.0762986	0.000474
0.0012208	0.0004811
-0.0943051	0.0004844
-0.188305	0.0004811
-0.2630776	0.0004704
-0.3106879	0.0004537
-0.325032	0.000434
-0.303058	0.0004142
-0.2591101	0.0003961
-0.2020387	0.0003802
-0.1629738	0.0003665
-0.1440518	0.0003548
-0.1608375	0.0003451
-0.1944088	0.0003375
-0.2353049	0.0003319
-0.2569737	0.0003283
-0.2624672	0.0003267
-0.2462919	0.0003271
-0.2310322	0.0003295
-0.2188244	0.0003339
-0.2200452	0.0003404
-0.2224867	0.0003489
-0.2243179	0.0003596
-0.2142465	0.0003725
-0.2050906	0.0003877
-0.1956296	0.0004052
-0.1999023	0.0004253
-0.2063114	0.000448
-0.2215711	0.0004734
-0.2298114	0.0005016
-0.2279802	0.0005326
-0.2041751	0.0005662
-0.1702985	0.0006018
-0.1312336	0.0006388
-0.1110908	0.0006766
-0.1077336	0.0007147
-0.1110908	0.0007529
-0.0912531	0.0007915
-0.0393701	0.0008313
0.0445584	0.0008739
0.1059025	0.0009208
0.1181102	0.0009727
0.0585973	0.0010279
-0.045474	0.0010816
-0.1660258	0.0011274
-0.2609412	0.0011594
-0.336019	0.0011749
-0.3875969	0.0011754
-0.4361228	0.0011657
-0.4721358	0.0011524
-0.4983825	0.0011413
-0.492889	0.0011358
-0.4590124	0.0011361
-0.3897333	0.0011391
-0.3079412	0.0011406
-0.2212659	0.0011373
-0.150766	0.0011284
-0.0903375	0.0011161
-0.0570714	0.0011044
-0.0451688	0.0010971
-0.0787402	0.0010958
-0.1437466	0.0010997
-0.2380516	0.0011062
-0.326558	0.0011137
-0.3982787	0.0011222
-0.4260514	0.0011339
-0.4168956	0.001151
-0.3650125	0.0011744
-0.2987853	0.0012025
-0.2258439	0.0012315
-0.1577855	0.001258
-0.0775194	0.0012801
-0.0134286	0.0012988
0.0372337	0.0013174
0.0442532	0.0013399
0.0210584	0.0013694
-0.0338766	0.0014065
-0.0970518	0.0014499
-0.1660258	0.0014969
-0.2212659	0.0015453
-0.2679607	0.0015943
-0.2945126	0.0016445
-0.3109931	0.0016977
-0.3164866	0.0017562
-0.3213697	0.0018221
-0.3213697	0.0018973
-0.3262528	0.001983
-0.3222853	0.0020806
-0.3299152	0.0021908
-0.3351035	0.0023145
-0.3396814	0.0024525
-0.3201489	0.0026052
-0.2917659	0.002773
-0.2609412	0.0029557
-0.2426296	0.0031523
-0.2227919	0.0033603
-0.1950192	0.0035755
-0.1409998	0.0037909
-0.067448	0.0039966
0.0415064	0.0041807
0.1669413	0.0043308
0.3058048	0.0044372
0.4425319	0.0044958
0.5707135	0.0045107
0.6821095	0.0044939
0.777025	0.0044631
0.8331807	0.004437
0.8374535	0.0044301
0.788012	0.0044475
0.6912653	0.0044835
0.5643045	0.0045233
0.4233046	0.0045474
0.2816944	0.0045376
0.1513764	0.0044816
0.0341818	0.0043754
-0.065922	0.0042227
-0.1492401	0.0040328
-0.2099738	0.0038175
-0.2551425	0.0035889
-0.2804737	0.0033571
-0.3009217	0.0031296
-0.3180126	0.0029117
-0.3439541	0.0027062
-0.3732528	0.0025149
-0.4083501	0.0023381
-0.4342916	0.0021755
-0.4333761	0.0020259
-0.3906488	0.0018875
-0.3192334	0.0017582
-0.2325581	0.0016368
-0.175792	0.0015229
-0.1626686	0.0014168
-0.1937984	0.0013189
-0.2478179	0.0012289
-0.3143502	0.0011457
-0.3674541	0.0010683
-0.4046878	0.0009961
-0.4226943	0.000929
-0.4165904	0.0008674
-0.3772203	0.0008109
-0.3201489	0.0007589
-0.2563633	0.0007106
-0.2121101	0.0006656
-0.1971556	0.0006239
-0.2105841	0.0005857
-0.2493438	0.000551
-0.2997009	0.0005193
-0.3439541	0.0004903
-0.3750839	0.0004635
-0.381493	0.000439
-0.3738632	0.0004168
-0.3451749	0.0003972
-0.3070256	0.0003799
-0.2704022	0.0003646
-0.2469023	0.0003509
-0.2444607	0.0003387
-0.2618568	0.0003278
-0.2816944	0.000318
-0.2899347	0.0003091
-0.2786425	0.0003006
-0.2444607	0.0002918
-0.1922725	0.0002821
-0.1406946	0.0002709
-0.0961362	0.0002584
-0.0735519	0.0002454
-0.0704999	0.0002326
-0.0851492	0.0002208
-0.1110908	0.0002103
-0.1379479	0.0002008
-0.1611426	0.000192
-0.1770128	0.0001835
-0.1892205	0.0001752
-0.19624	0.0001673
-0.1968504	0.0001599
-0.1922725	0.0001532
-0.1834218	0.0001475
-0.1785387	0.0001426
-0.1739608	0.0001384
-0.1764024	0.0001349
-0.1693829	0.0001317
-0.1614478	0.0001285
-0.1376427	0.0001251
-0.1132271	0.0001211
-0.0891168	0.0001166
-0.0729415	0.0001117
-0.0592077	0.0001068
-0.0546298	0.000102
-0.0555454	0.0000977
-0.067448	0.000094
-0.0830129	0.0000907
-0.1013245	0.0000876
-0.1181102	0.0000845
-0.1321492	0.0000813
-0.1409998	0.0000779
-0.1467985	0.0000744
-0.1477141	0.0000709
-0.1513764	0.0000677
-0.1541232	0.0000648
-0.1562595	0.0000622
-0.1556491	0.0000601
-0.1519868	0.0000582
-0.1452725	0.0000567
-0.1229933	0.0000555
-0.1275713	0.0000546
-0.1211622	0.0000541
-0.1181102	0.0000538
-0.1220778	0.0000538
-0.1370323	0.000054
-0.1587011	0.0000542
-0.1828115	0.0000545
-0.1992919	0.0000549
-0.2044803	0.0000556
-0.1931881	0.0000565
-0.1751816	0.0000576
-0.1489349	0.0000586
-0.1236037	0.000059
-0.1001038	0.0000585
-0.0799609	0.0000572
-0.0668376	0.0000551
-0.0595129	0.0000526
-0.0595129	0.00005
-0.0665324	0.0000475
-0.078435	0.0000451
-0.0888116	0.0000431
-0.0912531	0.0000413
-0.0833181	0.0000397
-0.0711103	0.0000384
-0.0601233	0.0000374
-0.0610389	0.0000365
-0.0720259	0.0000359
-0.0900324	0.0000355
-0.098883	0.0000353
-0.0961362	0.0000353
-0.0851492	0.0000355
-0.0711103	0.000036
-0.0613441	0.0000366
-0.0637856	0.0000375
-0.0787402	0.0000386
-0.1010193	0.00004
-0.1187206	0.0000415
-0.1220778	0.0000433
-0.1031557	0.0000453
-0.0744674	0.0000475
-0.0561558	0.0000499
-0.0619545	0.0000522
-0.0906427	0.0000541
-0.1364219	0.0000552
-0.1818959	0.0000551
-0.2169932	0.000054
-0.2383568	0.0000521
-0.2362205	0.00005
-0.2133309	0.000048
-0.1800647	0.0000463
-0.1480193	0.0000447
-0.1294024	0.0000431
-0.1257401	0.0000414
-0.1382531	0.0000398
-0.1525972	0.0000384
-0.1590063	0.0000372
-0.1574803	0.0000362
-0.1574803	0.0000354
-0.1602271	0.0000346
-0.1751816	0.000034
-0.1901361	0.0000335
-0.2011231	0.0000331
-0.2014283	0.0000329
-0.1901361	0.0000328
-0.1706037	0.0000329
-0.1529024	0.0000331
-0.1394738	0.0000332
-0.130318	0.0000334
-0.130318	0.0000336
-0.1342855	0.000034
-0.144357	0.0000345
-0.1593115	0.0000352
-0.1696881	0.0000361
-0.1702985	0.0000373
-0.1550388	0.0000386
-0.1309284	0.0000401
-0.1037661	0.0000418
-0.087896	0.0000438
-0.0918635	0.000046
-0.1184154	0.0000481
-0.161753	0.0000501
-0.2050906	0.0000517
-0.2334737	0.000053
-0.2444607	0.0000543
-0.2301166	0.0000557
-0.1941036	0.0000575
-0.1571751	0.0000595
-0.1266557	0.0000616
-0.1174998	0.000064
-0.1263505	0.0000667
-0.1452725	0.0000697
-0.1657206	0.000073
-0.185253	0.0000764
-0.2038699	0.0000798
-0.2221815	0.000083
-0.2353049	0.0000864
-0.2465971	0.0000901
-0.2499542	0.0000943
-0.2377464	0.000099
-0.207227	0.0001039
-0.1693829	0.0001089
-0.1379479	0.0001139
-0.119331	0.0001191
-0.1165843	0.0001247
-0.1315388	0.0001311
-0.1544284	0.000138
-0.1828115	0.0001455
-0.2060062	0.0001531
-0.2234023	0.0001608
-0.2343893	0.0001689
-0.2435451	0.0001777
-0.2472075	0.0001875
-0.2453763	0.0001981
-0.2301166	0.0002092
-0.2017335	0.0002196
-0.1587011	0.0002281
-0.1071232	0.0002341
-0.0543246	0.0002373
-0.0177013	0.0002388
0.0045779	0.0002397
0.0030519	0.0002415
-0.0222792	0.0002445
-0.0714155	0.0002478
-0.1260453	0.0002503
-0.1812855	0.0002503
-0.2218763	0.0002472
-0.2459867	0.0002414
-0.2539217	0.0002336
-0.2514802	0.0002251
-0.2426296	0.0002168
-0.240188	0.0002095
-0.2349997	0.0002034
-0.2331685	0.0001985
-0.2258439	0.0001947
-0.2154673	0.000192
-0.2020387	0.0001902
-0.1941036	0.0001892
-0.1879998	0.0001892
-0.1873894	0.0001901
-0.1870842	0.000192
-0.1895257	0.0001949
-0.1901361	0.0001986
-0.1904413	0.0002032
-0.1876946	0.0002081
-0.1782335	0.0002132
-0.1519868	0.0002178
-0.108344	0.0002218
-0.0540194	0.0002252
-0.0146493	0.0002285
-0.0030519	0.0002325
-0.0262467	0.0002377
-0.0686687	0.000244
-0.1110908	0.0002506
-0.1425258	0.0002565
-0.1657206	0.0002606
-0.1864738	0.0002626
-0.2127205	0.0002623
-0.2380516	0.0002605
-0.2618568	0.0002579
-0.2734542	0.0002557
-0.2737594	0.0002546
-0.2603308	0.0002549
-0.2407984	0.0002564
-0.2124153	0.0002585
-0.1855582	0.0002604
-0.1614478	0.0002612
-0.141305	0.0002603
-0.1174998	0.0002574
-0.0952207	0.0002528
-0.0701947	0.0002468
-0.0497467	0.0002402
-0.034487	0.0002336
-0.031435	0.0002279
-0.0320454	0.0002233
-0.0445584	0.00022
-0.0607337	0.0002176
-0.0872856	0.0002157
-0.1123115	0.0002135
-0.1373375	0.0002105
-0.1519868	0.0002062
-0.1651102	0.0002005
-0.1794543	0.0001935
-0.2002075	0.0001854
-0.2243179	0.0001765
-0.2484282	0.0001673
-0.2609412	0.0001583
-0.2667399	0.00015
-0.2584997	0.0001425
-0.2432399	0.0001357
-0.2203504	0.0001296
-0.1971556	0.0001237
-0.1736556	0.0001179
-0.1641946	0.0001123
-0.1614478	0.0001068
-0.1678569	0.0001016
-0.175792	0.0000969
-0.1849478	0.0000927
-0.1873894	0.0000889
-0.1898309	0.0000857
-0.1782335	0.0000829
-0.1620582	0.0000806
-0.1434414	0.0000787
-0.1284868	0.0000772
-0.1202466	0.0000762
-0.131844	0.0000756
-0.1544284	0.0000754
-0.1846426	0.0000754
-0.2084478	0.0000756
-0.2230971	0.000076
-0.2185192	0.0000768
-0.2017335	0.000078
-0.1767076	0.0000797
-0.1587011	0.0000819
-0.150766	0.0000846
-0.1583959	0.0000878
-0.1754868	0.0000915
-0.1980712	0.0000956
-0.2169932	0.0001001
-0.229201	0.0001051
-0.2310322	0.0001106
-0.229201	0.0001166
-0.2206556	0.0001234
-0.2102789	0.0001309
-0.2011231	0.0001392
-0.1937984	0.0001483
-0.1870842	0.0001582
-0.1855582	0.0001691
-0.1861686	0.0001809
-0.1931881	0.0001938
-0.2005127	0.0002079
-0.2035647	0.0002233
-0.2008179	0.0002401
-0.1950192	0.0002584
-0.1849478	0.0002783
-0.1797595	0.0002998
-0.1809803	0.0003233
-0.1889153	0.0003486
-0.1999023	0.0003761
-0.2148569	0.0004059
-0.2234023	0.0004381
-0.2267594	0.000473
-0.2224867	0.0005108
-0.2105841	0.0005516
-0.1928829	0.0005954
-0.1760972	0.0006423
-0.1602271	0.0006925
-0.1455777	0.0007462
-0.1281817	0.000804
-0.1144479	0.0008664
-0.1089544	0.0009341
-0.1153635	0.0010075
-0.1391687	0.0010868
-0.1669413	0.0011718
-0.1971556	0.0012628
-0.2179088	0.0013601
-0.2322529	0.0014644
-0.2371361	0.0015768
-0.2371361	0.0016986
-0.229201	0.0018307
-0.2151621	0.0019734
-0.1904413	0.0021259
-0.1559543	0.0022857
-0.1092596	0.0024487
-0.0531038	0.0026088
0.0167857	0.0027585
0.1013245	0.0028894
0.2002075	0.0029938
0.3082464	0.0030665
0.4199475	0.0031061
0.5261552	0.0031165
0.6149667	0.0031066
0.6903498	0.0030886
0.7291094	0.003075
0.7321614	0.003075
0.6918757	0.0030922
0.6189343	0.0031226
0.5142526	0.0031566
0.4059086	0.0031813
0.2877983	0.0031845
0.1840322	0.0031574
0.0882012	0.0030963
0.0091558	0.0030022
-0.0656168	0.0028801
-0.1260453	0.0027371
-0.1803699	0.0025808
-0.2234023	0.0024184
-0.2584997	0.0022559
-0.2810841	0.0020977
-0.2954282	0.0019467
-0.303058	0.0018048
-0.3106879	0.0016727
-0.3183178	0.0015504
-0.3259476	0.0014376
-0.328084	0.0013336
-0.3238113	0.0012377
-0.3048892	0.0011491
-0.2807789	0.0010673
-0.2581945	0.0009916
-0.2490386	0.0009217
-0.2505646	0.0008572
-0.2618568	0.000798
-0.2749802	0.0007437
-0.2905451	0.000694
-0.2984801	0.0006486
-0.2993957	0.0006072
-0.2923762	0.0005695
-0.2789477	0.0005353
-0.262162	0.0005043
-0.2432399	0.0004762
-0.2279802	0.0004508
-0.218214	0.0004281
-0.2194348	0.0004079
-0.2261491	0.0003902
-0.2389672	0.0003748
-0.2523958	0.0003617
-0.2615516	0.0003508
-0.2566685	0.0003416
-0.2380516	0.0003337
-0.2050906	0.0003262
-0.1672465	0.0003183
-0.1284868	0.0003092
-0.0961362	0.0002986
-0.0695843	0.0002867
-0.0497467	0.0002742
-0.0387597	0.0002619
-0.0369285	0.0002505
-0.043948	0.0002405
-0.0592077	0.0002319
-0.0793505	0.0002243
-0.1001038	0.0002175
-0.1199414	0.000211
-0.1370323	0.0002049
-0.1489349	0.0001993
-0.1547336	0.0001945
-0.1550388	0.0001908
-0.1434414	0.0001882
-0.1257401	0.0001864
-0.1052921	0.0001851
-0.0802661	0.0001836
-0.0589025	0.0001816
-0.0366233	0.0001788
-0.0225844	0.000175
-0.0067143	0.0001704
0.0009156	0.0001655
0.0115974	0.0001604
0.0173961	0.0001558
0.0228896	0.0001517
0.0241104	0.0001485
0.0280779	0.0001462
0.0241104	0.0001445
0.0164805	0.0001431
-0.0076299	0.0001414
-0.0387597	0.000139
-0.0772142	0.0001355
-0.1065128	0.000131
-0.1266557	0.0001259
-0.1300128	0.0001207
-0.1248245	0.0001159
-0.108344	0.0001117
-0.0921687	0.0001081
-0.0735519	0.0001048
-0.0595129	0.0001017
-0.0421168	0.0000987
-0.0323506	0.0000959
-0.0256363	0.0000934
-0.0305194	0.0000913
-0.0378441	0.0000898
-0.051883	0.0000888
-0.0616493	0.0000882
-0.073857	0.0000879
-0.0839285	0.0000879
-0.0891168	0.0000883
-0.0897272	0.0000892
-0.0915583	0.0000906
-0.0842337	0.0000924
-0.076909	0.0000944
-0.0625649	0.0000961
-0.0436428	0.0000971
-0.0115974	0.0000968
0.0238052	0.0000953
0.0604285	0.0000928
0.0802661	0.0000898
0.0857596	0.0000868
0.067448	0.0000843
0.0363181	0.000082
-0.0039675	0.0000798
-0.0350974	0.0000772
-0.0567662	0.000074
-0.0592077	0.0000705
-0.0515779	0.000067
-0.0341818	0.0000635
-0.0265519	0.0000605
-0.0210584	0.0000577
-0.0302142	0.0000553
-0.034487	0.0000533
-0.0354026	0.0000515
-0.0259415	0.00005
-0.0137337	0.0000488
0.0006104	0.0000479
-0.0006104	0.0000472
-0.0106818	0.0000467
-0.034487	0.0000462
-0.0592077	0.0000456
-0.0851492	0.0000448
-0.0924739	0.0000438
-0.0967466	0.000043
-0.0891168	0.0000423
-0.0811817	0.0000419
-0.0637856	0.0000415
-0.0482207	0.0000412
-0.0244156	0.0000406
-0.0100714	0.0000398
0.0003052	0.0000388
-0.0045779	0.0000378
-0.0140389	0.000037
-0.0277727	0.0000364
-0.0320454	0.0000359
-0.0338766	0.0000357
-0.0277727	0.0000357
-0.0274675	0.0000359
-0.0274675	0.0000362
-0.0360129	0.0000366
-0.042422	0.0000372
-0.0524934	0.0000378
-0.0555454	0.0000385
-0.0576817	0.0000393
-0.0561558	0.0000401
-0.0610389	0.0000408
-0.0637856	0.0000416
-0.0781298	0.0000423
-0.0900324	0.0000429
-0.1074284	0.0000437
-0.1153635	0.0000445
-0.120857	0.0000456
-0.1123115	0.0000469
-0.1016297	0.0000483
-0.0830129	0.0000496
-0.0637856	0.0000505
-0.0402857	0.0000508
-0.020448	0.0000505
-0.0003052	0.0000499
0.0064091	0.0000492
0.0054935	0.0000487
-0.0140389	0.0000485
-0.0332662	0.0000484
-0.0585973	0.0000484
-0.073857	0.0000485
-0.0842337	0.0000486
-0.0808765	0.0000488
-0.0741622	0.0000493
-0.0595129	0.00005
-0.051883	0.0000511
-0.0436428	0.0000524
-0.0381493	0.000054
-0.0277727	0.0000558
-0.0244156	0.000058
-0.0231948	0.0000605
-0.0387597	0.000063
-0.0607337	0.0000653
-0.0924739	0.0000671
-0.119331	0.0000683
-0.1419154	0.000069
-0.144357	0.0000693
-0.1431362	0.0000697
-0.1321492	0.0000704
-0.1239089	0.0000715
-0.1159739	0.0000728
-0.1074284	0.0000741
-0.0915583	0.0000749
-0.0732467	0.000075
-0.0485259	0.0000743
-0.0271623	0.0000728
-0.0088506	0.0000708
0.0012208	0.0000687
0.0036623	0.0000668
-0.009461	0.0000653
-0.0302142	0.000064
-0.0585973	0.0000628
-0.0787402	0.0000615
-0.0906427	0.00006
-0.0875908	0.0000583
-0.0830129	0.0000565
-0.0759934	0.0000546
-0.0781298	0.0000527
-0.087896	0.0000509
-0.1052921	0.0000491
-0.1211622	0.0000476
-0.1324544	0.0000462
-0.1315388	0.0000451
-0.1220778	0.0000443
-0.1028505	0.0000436
-0.0827077	0.0000429
-0.0631752	0.0000421
-0.0531038	0.0000411
-0.0500519	0.00004
-0.0552402	0.0000389
-0.0647012	0.0000378
-0.0704999	0.0000367
-0.0656168	0.0000357
-0.051883	0.0000347
-0.0289935	0.0000337
-0.0128182	0.0000328
-0.0006104	0.000032
-0.0064091	0.0000314
-0.0183117	0.000031
-0.0396753	0.0000307
-0.0552402	0.0000305
-0.067448	0.0000304
-0.067448	0.0000305
-0.0619545	0.0000308
-0.0473051	0.0000312
-0.0360129	0.0000318
-0.0235	0.0000326
-0.0216688	0.0000336
-0.0250259	0.0000348
-0.0366233	0.0000361
-0.0509675	0.0000374
-0.0701947	0.0000386
-0.0857596	0.0000399
-0.0994934	0.0000412
-0.1080388	0.0000426
-0.1062077	0.0000443
-0.0866752	0.0000461
-0.0625649	0.0000477
-0.0326558	0.0000488
-0.0088506	0.0000492
0.0079351	0.0000489
0.0149545	0.0000482
0.0177013	0.0000474
0.0149545	0.0000466
0.0097662	0.0000461
-0.0012208	0.0000459
-0.0155649	0.0000457
-0.032961	0.0000455
-0.0463896	0.0000453
-0.056461	0.000045
-0.0561558	0.0000448
-0.051883	0.0000448
-0.0445584	0.000045
-0.0396753	0.0000455
-0.0335714	0.0000462
-0.0302142	0.0000471
-0.0228896	0.0000479
-0.0140389	0.0000489
-0.0009156	0.00005
0.010987	0.0000513
0.0195324	0.000053
0.012513	0.0000548
-0.0036623	0.0000567
-0.0308246	0.0000584
-0.06287	0.0000596
-0.0918635	0.0000602
-0.10987	0.0000604
-0.1190258	0.0000605
-0.1120063	0.0000607
-0.0976622	0.0000612
-0.0692791	0.000062
-0.045474	0.0000633
-0.0341818	0.0000649
-0.0436428	0.0000668
-0.0640908	0.000069
-0.100409	0.0000711
-0.1269609	0.0000729
-0.1541232	0.0000745
-0.1660258	0.000076
-0.1706037	0.0000777
-0.1635842	0.0000797
-0.1486297	0.0000821
-0.1232985	0.0000845
-0.0946103	0.0000863
-0.0607337	0.0000871
-0.034487	0.0000869
-0.0170909	0.000086
-0.0143441	0.0000846
-0.020448	0.0000833
-0.0341818	0.0000824
-0.0448636	0.0000819
-0.0546298	0.0000819
-0.0595129	0.0000822
-0.0653116	0.0000826
-0.0692791	0.0000831
-0.0787402	0.0000837
-0.0888116	0.0000843
-0.1022401	0.0000851
-0.1101752	0.0000862
-0.1153635	0.0000877
-0.1126167	0.0000896
-0.1065128	0.0000922
-0.0952207	0.0000952
-0.0866752	0.0000987
-0.0750778	0.0001027
-0.0701947	0.000107
-0.0698895	0.0001119
-0.0701947	0.0001173
-0.0631752	0.0001232
-0.0558506	0.0001299
-0.0491363	0.0001374
-0.053409	0.0001457
-0.0634804	0.0001549
-0.0790454	0.000165
-0.0891168	0.000176
-0.0949155	0.0001879
-0.0939999	0.0002009
-0.0882012	0.000215
-0.0820973	0.0002303
-0.0805713	0.000247
-0.0854544	0.0002651
-0.1019349	0.0002848
-0.1196362	0.0003062
-0.1324544	0.0003295
-0.131844	0.0003548
-0.1181102	0.0003821
-0.0933895	0.0004114
-0.065922	0.0004428
-0.0396753	0.0004765
-0.0259415	0.0005126
-0.0244156	0.0005516
-0.0354026	0.0005941
-0.0494415	0.0006401
-0.0695843	0.0006898
-0.0845389	0.0007434
-0.0982726	0.000801
-0.1052921	0.0008628
-0.111396	0.0009295
-0.1086492	0.0010016
-0.1104804	0.0010797
-0.1062077	0.0011645
-0.1001038	0.001256
-0.0860648	0.0013541
-0.065922	0.0014575
